"Date","Price","Open","High","Low","Change %"
"Dec 13, 2016","6.9350","6.9450","6.9550","6.9350","0.00%"
"Dec 12, 2016","6.9350","6.9450","6.9450","6.9250","-0.14%"
"Dec 09, 2016","6.9450","6.9450","6.9450","6.9350","0.00%"
"Dec 08, 2016","6.9450","6.9350","6.9450","6.9350","0.00%"
"Dec 07, 2016","6.9450","6.9350","6.9450","6.9350","0.00%"
"Dec 06, 2016","6.9450","6.9450","6.9450","6.9350","0.07%"
"Dec 05, 2016","6.9400","6.9500","6.9500","6.9400","-0.07%"
"Dec 02, 2016","6.9450","6.9350","6.9450","6.9350","0.00%"
"Dec 01, 2016","6.9450","6.9350","6.9450","6.9250","0.07%"
"Nov 30, 2016","6.9400","6.9500","6.9500","6.9400","-0.29%"
"Nov 29, 2016","6.9600","6.9500","6.9700","6.9500","0.22%"
"Nov 28, 2016","6.9450","6.9350","6.9450","6.9350","0.00%"
"Nov 25, 2016","6.9450","6.9250","6.9450","6.9250","0.14%"
"Nov 24, 2016","6.9350","6.9350","6.9350","6.9250","0.07%"
"Nov 23, 2016","6.9300","6.9300","6.9400","6.9200","-0.07%"
"Nov 22, 2016","6.9350","6.9350","6.9450","6.9250","0.00%"
"Nov 21, 2016","6.9350","6.9250","6.9450","6.9250","0.14%"
"Nov 18, 2016","6.9250","6.9350","6.9450","6.9250","-0.14%"
"Nov 17, 2016","6.9350","6.9350","6.9450","6.9150","-0.14%"
"Nov 16, 2016","6.9450","6.9450","6.9450","6.9350","0.00%"
"Nov 15, 2016","6.9450","6.9550","6.9550","6.9350","0.07%"
"Nov 14, 2016","6.9400","6.9400","6.9500","6.9400","0.07%"
"Nov 11, 2016","6.9350","6.9350","6.9350","6.9150","0.07%"
"Nov 10, 2016","6.9300","6.9300","6.9500","6.9300","0.00%"
"Nov 09, 2016","6.9300","6.9400","6.9500","6.9300","-0.07%"
"Nov 08, 2016","6.9350","6.9350","6.9450","6.9250","0.00%"
"Nov 07, 2016","6.9350","6.9350","6.9450","6.9250","0.07%"
"Nov 04, 2016","6.9300","6.9300","6.9400","6.9300","0.00%"
"Nov 03, 2016","6.9300","6.9400","6.9500","6.9300","-0.07%"
"Nov 02, 2016","6.9350","6.9350","6.9350","6.9250","0.07%"
"Nov 01, 2016","6.9300","6.9400","6.9400","6.9300","-0.22%"
