MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20180904,IN,"30,322.67","5,876.43",0.00,0.00,0.00,0.00,2018-09-04,2018-09-10,2
20180828,IN,"30,336.95","5,862.16",0.00,0.00,0.00,0.00,2018-08-28,2018-09-03,2
20180821,IN,"29,445.55","6,753.55",0.00,0.00,0.00,0.00,2018-08-21,2018-08-27,2
20180814,IN,"27,138.90","9,060.21",0.00,0.00,0.00,0.00,2018-08-14,2018-08-20,2
20180807,IN,"30,288.64","5,910.46",0.00,0.00,0.00,0.00,2018-08-07,2018-08-13,2
20180731,IN,"29,466.39","6,732.72",0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,2
20180724,IN,"29,466.39","6,732.72",0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,2
20180717,IN,"33,087.12","3,111.98",0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,2
20180710,IN,"35,902.90",296.21,0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,2
20180703,IN,"35,902.89",296.22,0.00,0.00,0.00,0.00,2018-07-03,2018-07-09,2
20180626,IN,"34,738.95","1,460.16",0.00,0.00,0.00,0.00,2018-06-26,2018-07-02,2
20180619,IN,"33,085.90","3,113.20",0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,2
20180612,IN,"33,085.91","3,113.20",0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,IN,"30,013.50","6,185.61",0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,IN,"34,480.70","1,718.41",0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2018-02-20,2018-02-26,2
20180213,IN,"29,380.19","6,818.91",0.00,0.00,0.00,0.00,2018-02-13,2018-02-19,2
20180206,IN,"33,456.70","2,742.41",0.00,0.00,0.00,0.00,2018-02-06,2018-02-12,2
20180130,IN,"34,117.22","2,081.89",0.00,0.00,0.00,0.00,2018-01-30,2018-02-05,2
20180123,IN,"34,117.25","2,081.85",0.00,0.00,0.00,0.00,2018-01-23,2018-01-29,2
20180116,IN,"34,117.25","2,081.85",0.00,0.00,0.00,0.00,2018-01-16,2018-01-22,2
20180109,IN,"34,115.76","2,083.35",0.00,0.00,0.00,0.00,2018-01-09,2018-01-15,2
20180102,IN,"34,115.76","2,083.35",0.00,0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,IN,"34,115.76","2,083.35",0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,IN,"33,682.38","2,516.72",0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,IN,"34,494.71","1,704.39",0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,IN,"34,494.69","1,704.42",0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,IN,"34,742.87","1,456.23",0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,IN,"34,742.87","1,456.23",0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,IN,"33,712.29","1,880.64",606.18,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,IN,"33,654.15","1,938.78",606.18,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,IN,"30,234.34","5,284.87",679.90,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,IN,"27,295.35","7,238.38","1,665.38",0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,IN,"25,956.43","7,190.36","3,052.31",0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,IN,"22,311.25","10,835.45","3,052.41",0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,IN,"22,302.33","10,835.59","3,061.19",0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,IN,"22,426.26","10,711.65","3,061.19",0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,IN,"23,987.31","9,158.41","3,053.39",0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,IN,"26,863.63","9,335.47",0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,IN,"31,616.82","4,582.29",0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,IN,"31,618.06","4,581.05",0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,IN,"31,618.06","4,581.05",0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,IN,"32,402.61","3,796.50",0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,IN,"35,539.89",659.22,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,IN,"35,539.89",659.22,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,IN,"34,966.72","1,232.39",0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,IN,"34,882.40","1,316.70",0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,IN,"34,892.63","1,306.47",0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,IN,"35,026.40","1,172.70",0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,IN,"33,305.77","2,893.33",0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,IN,"33,305.77","2,893.33",0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,IN,"24,458.67","11,740.44",0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,IN,"32,419.69","3,779.42",0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,IN,"32,359.94","3,839.16",0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,IN,"32,359.94","3,839.16",0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,IN,"34,762.96","1,436.15",0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,IN,"34,762.94","1,436.17",0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,IN,"34,762.94","1,436.17",0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,2
20170314,IN,"34,762.94","1,436.17",0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,IN,"34,769.97","1,429.14",0.00,0.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,IN,"17,212.47","18,986.64",0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,IN,"32,565.25","3,633.86",0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,2
20170124,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,2
20170117,IN,"36,199.11",0.00,0.00,0.00,0.00,0.00,2017-01-17,2017-01-23,2
20170110,IN,"28,249.09","7,950.02",0.00,0.00,0.00,0.00,2017-01-10,2017-01-16,2
20170103,IN,"27,581.41","8,617.70",0.00,0.00,0.00,0.00,2017-01-03,2017-01-09,2
20161227,IN,"27,292.77","8,906.34",0.00,0.00,0.00,0.00,2016-12-27,2017-01-02,2
20161220,IN,"19,324.16","14,674.99","2,199.96",0.00,0.00,0.00,2016-12-20,2016-12-26,2
20161213,IN,"18,725.74","12,739.49","4,733.87",0.00,0.00,0.00,2016-12-13,2016-12-19,2
20161206,IN,"18,681.43","12,417.46","4,220.93",879.28,0.00,0.00,2016-12-06,2016-12-12,2
20161129,IN,"18,429.33","12,750.83","4,122.59",896.35,0.00,0.00,2016-11-29,2016-12-05,2
20161122,IN,"17,239.25","12,733.32","5,330.19",896.35,0.00,0.00,2016-11-22,2016-11-28,2
20161115,IN,"22,352.16","7,620.41","5,962.11",264.43,0.00,0.00,2016-11-15,2016-11-21,2
20161108,IN,"28,830.28","2,683.00","4,685.83",0.00,0.00,0.00,2016-11-08,2016-11-14,2
20161101,IN,"29,345.33","3,389.54","3,464.24",0.00,0.00,0.00,2016-11-01,2016-11-07,2
20191029,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,2
20191022,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,2
20191015,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,2
20191008,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,2
20191001,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,2
20190924,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,2
20190917,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,2
20190910,MN,"78,020.00","6,361.18",0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,2
20190903,MN,"76,113.68","8,267.51",0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,2
20190827,MN,"76,590.76","7,790.42",0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,2
20190820,MN,"77,898.02","6,483.16",0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,2
20190813,MN,"77,898.02","6,483.16",0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,2
20190806,MN,"79,081.92","5,299.26",0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,MN,"80,371.86","4,009.32",0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,MN,"80,371.86","4,009.32",0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,MN,"78,751.22","5,629.97",0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,MN,"69,701.42","14,679.77",0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,MN,"64,860.33","19,520.85",0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,MN,"69,567.49","14,813.70",0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,MN,"69,567.49","14,813.70",0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,MN,"74,644.53","9,736.65",0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,MN,"77,680.33","6,700.85",0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,MN,"78,334.72","6,046.46",0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,MN,"78,334.72","6,046.46",0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190219,MN,"83,009.18","1,372.00",0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,2
20190212,MN,"83,009.18","1,372.00",0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,2
20190205,MN,"83,009.18","1,372.00",0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,2
20190129,MN,"82,755.73","1,625.45",0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,2
20190122,MN,"82,755.73","1,625.45",0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,2
20190115,MN,"82,755.73","1,625.45",0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,2
20190108,MN,"82,755.73","1,625.45",0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,2
20190101,MN,"82,755.73","1,625.45",0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,2
20181225,MN,"82,301.28","2,079.91",0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,2
20181218,MN,"82,301.28","2,079.91",0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,2
20181211,MN,"82,301.28","2,079.91",0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,2
20181204,MN,"82,301.28","2,079.91",0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,2
20181127,MN,"80,620.84","3,760.35",0.00,0.00,0.00,0.00,2018-11-27,2018-12-03,2
20181120,MN,"80,620.84","3,760.35",0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,2
20181113,MN,"79,819.35","4,561.83",0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,2
20181106,MN,"79,819.35","4,561.83",0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,2
20181030,MN,"79,819.35","4,561.83",0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,2
20181023,MN,"77,662.91","6,641.61",76.66,0.00,0.00,0.00,2018-10-23,2018-10-29,2
20181016,MN,"77,662.91","6,641.61",76.66,0.00,0.00,0.00,2018-10-16,2018-10-22,2
20181009,MN,"76,829.54","6,024.81","1,478.79",48.04,0.00,0.00,2018-10-09,2018-10-15,2
20181002,MN,"63,089.27","14,279.81","6,787.17",224.94,0.00,0.00,2018-10-02,2018-10-08,2
20180925,MN,"56,575.33","20,793.75","6,787.17",224.94,0.00,0.00,2018-09-25,2018-10-01,2
20180918,MN,"56,575.33","20,793.75","6,787.17",224.94,0.00,0.00,2018-09-18,2018-09-24,2
20180911,MN,"56,575.33","20,793.75","6,787.17",224.94,0.00,0.00,2018-09-11,2018-09-17,2
20180904,MN,"61,543.85","17,106.60","5,730.73",0.00,0.00,0.00,2018-09-04,2018-09-10,2
20180828,MN,"51,991.43","24,794.47","7,595.28",0.00,0.00,0.00,2018-08-28,2018-09-03,2
20180821,MN,"44,172.21","32,613.70","7,595.28",0.00,0.00,0.00,2018-08-21,2018-08-27,2
20180814,MN,"49,727.94","28,637.26","6,015.98",0.00,0.00,0.00,2018-08-14,2018-08-20,2
20180807,MN,"69,102.10","12,739.98","2,539.10",0.00,0.00,0.00,2018-08-07,2018-08-13,2
20180731,MN,"72,489.57","11,891.61",0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,2
20180724,MN,"69,483.36","14,897.82",0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,2
20180717,MN,"80,153.47","4,227.71",0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,2
20180710,MN,"79,800.46","4,580.72",0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,2
20180703,MN,"74,491.69","9,779.51",109.99,0.00,0.00,0.00,2018-07-03,2018-07-09,2
20180626,MN,"74,526.77","9,744.43",109.98,0.00,0.00,0.00,2018-06-26,2018-07-02,2
20180619,MN,"74,526.77","9,744.43",109.98,0.00,0.00,0.00,2018-06-19,2018-06-25,2
20180612,MN,"48,320.50","35,415.34",645.34,0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,MN,"54,370.70","30,009.24",1.24,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,MN,"37,356.21","47,024.98",0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,MN,"37,353.03","43,105.56","3,922.59",0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,MN,"39,273.12","39,648.63","5,459.44",0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,MN,"51,191.73","32,029.79","1,159.66",0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,MN,"80,691.23","2,530.31","1,159.65",0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,MN,"80,691.18","2,530.34","1,159.66",0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,MN,"80,691.23","2,530.31","1,159.65",0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,MN,"79,622.99","3,598.54","1,159.65",0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,MN,"79,625.82","3,595.71","1,159.66",0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,MN,"79,625.89","3,595.65","1,159.65",0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,MN,"79,625.89","3,595.65","1,159.65",0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,MN,"72,053.88","11,167.65","1,159.65",0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,MN,"72,053.88","11,167.65","1,159.65",0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,MN,"67,585.01","13,071.69","3,724.48",0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,MN,"59,641.15","21,015.51","3,724.52",0.00,0.00,0.00,2018-02-20,2018-02-26,2
20180213,MN,"62,705.67","17,951.03","3,724.48",0.00,0.00,0.00,2018-02-13,2018-02-19,2
20180206,MN,"61,344.90","19,311.76","3,724.52",0.00,0.00,0.00,2018-02-06,2018-02-12,2
20180130,MN,"61,427.56","21,793.98","1,159.65",0.00,0.00,0.00,2018-01-30,2018-02-05,2
20180123,MN,"61,430.17","21,791.37","1,159.64",0.00,0.00,0.00,2018-01-23,2018-01-29,2
20180116,MN,"73,615.24","9,606.30","1,159.64",0.00,0.00,0.00,2018-01-16,2018-01-22,2
20180109,MN,"73,628.86","9,592.68","1,159.64",0.00,0.00,0.00,2018-01-09,2018-01-15,2
20180102,MN,"73,628.86","9,592.68","1,159.64",0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,MN,"73,628.86","9,592.68","1,159.64",0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,MN,"73,628.86","9,592.68","1,159.64",0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,MN,"74,196.93","9,024.61","1,159.65",0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,MN,"74,196.90","9,024.63","1,159.66",0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,MN,"77,123.00","6,098.53","1,159.65",0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,MN,"77,123.00","6,098.53","1,159.65",0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,MN,"77,123.00","6,098.53","1,159.65",0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,MN,"77,123.00","6,098.53","1,159.65",0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,MN,"77,123.00","6,098.53","1,159.65",0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,MN,"77,465.33","5,756.20","1,159.65",0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,MN,"77,469.26","5,752.26","1,159.66",0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,MN,"75,086.95","8,134.57","1,159.66",0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,MN,"74,985.88","7,325.64","1,894.86",174.81,0.00,0.00,2017-10-03,2017-10-09,2
20170926,MN,"69,747.57","11,339.39","3,203.79",90.43,0.00,0.00,2017-09-26,2017-10-02,2
20170919,MN,"61,047.47","10,109.14","13,185.07",39.51,0.00,0.00,2017-09-19,2017-09-25,2
20170912,MN,"61,167.45","5,167.85","16,086.38","1,959.50",0.00,0.00,2017-09-12,2017-09-18,2
20170905,MN,"63,525.95","6,537.51","14,317.73",0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,MN,"61,776.89","7,840.29","14,764.00",0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,MN,"61,470.40","8,146.78","14,764.00",0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,MN,"56,594.95","12,381.34","15,404.90",0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,MN,"55,293.06","14,396.12","14,692.00",0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,MN,"57,564.48","12,127.08","14,689.62",0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,MN,"57,338.46","20,272.23","6,770.49",0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,MN,"54,413.55","23,197.15","6,770.49",0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,MN,"65,309.79","13,661.63","5,409.76",0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,MN,"69,108.22","9,863.20","5,409.76",0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,MN,"66,310.98","12,660.39","5,409.81",0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,MN,"66,269.29","12,702.09","5,409.81",0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,MN,"50,682.08","23,594.68","10,104.42",0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,MN,"50,613.19","25,592.31","8,175.69",0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,MN,"59,888.87","24,492.31",0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,MN,"76,968.11","7,413.07",0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,MN,"83,951.59",429.59,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,MN,"83,966.89",414.29,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,2
20170314,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,2
20170124,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,2
20170117,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-01-17,2017-01-23,2
20170110,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-01-10,2017-01-16,2
20170103,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2017-01-03,2017-01-09,2
20161227,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2016-12-27,2017-01-02,2
20161220,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2016-12-20,2016-12-26,2
20161213,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2016-12-13,2016-12-19,2
20161206,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2016-12-06,2016-12-12,2
20161129,MN,"84,381.18",0.00,0.00,0.00,0.00,0.00,2016-11-29,2016-12-05,2
